Title;Address;Price;Rooms;SquareMeters;Description;URL;Date;Verfügbarkeit;Objekttyp;Anzahl Zimmer;Anzahl Etagen;Wohnfläche;Nutzfläche;Grundstückfläche;Kubatur;Raumhöhe;Baujahr;Etage;Letztes Renovationsjahr;Anzahl Wohnungen;Anzahl Toiletten;In Wohngemeinschaft;Haustiere erlaubt;Minergie zertifiziert;Garage;Tumbler;Kinderfreundlich;Altbau;Neubau;Balkon / Terrasse;Hebebühne;Reduit;Rauchen erlaubt;Geschirrspüler;Waschmaschine;Minergie Bauweise;Parkplatz;Eckhaus;Kabel-TV;Gasanschluss;Bauland erschlossen;Mittelhaus;Aussicht;Gedeckt;Lift;Wasseranschluss;Stromanschluss;Hochparterre;No features found;Anfahrrampe LKW;Abwasseranschluss;Cheminée;Ruhige Lage;Rollstuhlgängig;Estrich;Swimmingpool;Keller
"""3.5 Zimmerwohnung im grünen Tann zu vermieten""";Gerblenstr. 6, 8632 Tann;1781.0;3.5;80.0;Per 01.08.2024 oder nach Vereinbarung vermieten wir diese helle und schöne 3.5 Zimmerwohnung im familienfreundlichen Wohnquartier Tann. Diese Wohnung bietet eine gute Raumaufteilung mit viel Platz. Die Wohnung ist zentral gelegen und ermöglicht durch die praktische Lage ein kurzer Fussweg zu den öffentlichen Verkehrsmitteln, Schule und Kindergarten sowie Einkaufsmöglichkeiten. Mit dem Auto ist man ebenfalls in wenigen Minuten auf der Autobahn.Die Wohnung zeichnet sich durch folgende Vorzüge aus:- Grosszügiger Grundriss- Einbauschränke beim Eingang- Küche mit Glaskeramikkochfeld, Backofen und Geschirrspüler- Helles Wohnzimmer mit einem schönen Laminatboden- Balkon - Schöne Umgebung und nahe am Naturschutzgebiet- Kellerabteil- Parkmöglichkeiten können nach Bedarf dazu gemietet werdenHaben wir Ihr Interesse geweckt? Rufen Sie uns an oder schreiben Sie uns eine E-Mail. Wir freuen uns auf Ihre Kontaktaufnahme und stehen sehr gerne beratend zu Ihrer Verfügung.;https://www.immoscout24.ch/mieten/4001141649;2024-05-25;01.08.2024;Wohnung;3.5;;80 m2;;;;;;2;;;;False;True;False;True;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Urbanes Wohngefühl sucht neuen Mieter""";Nordstrasse 166, 8037 Zürich;1550.0;1;25.0;"Diese stilvolle und gemütliche Wohnung sucht per sofort oder nach Vereinbarung einen neuen Mieter. Die Wohnung verfügt über alles was das Herz begehrt und wird Sie mit folgenden Eigenschaften begeistern: - Wohn- und Schlafbereich mit Parkettboden- Küche, Bad und Korridor mit Plattenboden- Zeitlose Küche mit Geschirrspüler- Badezimmer mit Dusche- Eigenes Kellerabteil Einkaufsmöglichkeiten wie z.B. die Migros oder der Denner sowie verschiedene andere Dienstleister und Restaurants befinden sich nur wenige Gehminuten von der Liegenschaft entfernt. Der Bahnhof ""Zürich Wipkingen"" befindet sich ebenfalls nur wenigeMinuten von der Liegenschaft entfernt und ermöglicht die Anbindung an zahlreiche öffentliche Verkehrsmittel. Die Bilder sind von einer anderen Wohnung und zeigen lediglich den Ausbaustandart. Haben wir Ihre Interesse geweckt? Dann lassen Sie sich diese Chance nicht entgehen und vereinbaren Sie noch heute einen Besichtigungstermin.";https://www.immoscout24.ch/mieten/4001140708;2024-05-25;01.06.2024;Wohnung;1;;25 m2;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
"""Attraktive Wohnlage nahe dem See!""";Fachstr. 74, 8942 Oberrieden;1520.0;2;40.0;Wir vermieten per 1. Juli 2024  eine attraktive 2 Zimmer-Wohnung mit einer tollen Aussicht. Die Wohnung bietet Ihnen folgende Highlights:- Parkett im Wohnbereich und Zimmer- Schönes Bad und Küche mit Fenster- Küche mit Glaskeramikherd- Grosszügiger Balkon mit traumhafter Seesicht- Sehr gepflegte Umgebung- ÖV in wenigen Gehminuten erreichbar**Bilder sind nicht objektspezifisch, der Ausbaustandard ist jedoch gleich.**Haben wir Ihre Neugier geweckt? Wir freuen uns auf Ihre Anfrage und stehen Ihnen bei Fragen gerne zur Verfügung.;https://www.immoscout24.ch/mieten/4001139786;2024-05-25;01.07.2024;Wohnung;2;;40 m2;;;;;1963;3;;;;False;True;False;True;False;True;True;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Erstvermietung - Schöner wohnen in Zürich-Süd: www.widmerstrasse85.ch""";Widmerstrasse 85, 8038 Zürich;4090.0;4.5;105.0;Willkommen zu einem attraktiven Angebot in Zürich-Wollishofen! Diese 31 hochwertigen Neubau-Wohnungen befinden sich in einer ruhigen und begehrten Lage, die für ihr familiäres und entspanntes Ambiente bekannt ist.www.widmerstrasse85.chEs gibt 2.5-Zimmerwohnungen bis 4.5-Zimmerwohnungen, welche den folgenden Ausbaustandard bieten:Bodenbeläge: Geschmackvoller Stabparkett (Eiche) in allen Räumen, warme, beige Feinsteinzeugplatten in NasszellenKüche: Hochwertige Geräte Marke Electrolux Profiline (Combi-Steamer und Induktionskochfeld), Kunstharzfronten Indigoblau und Edelweiss, Steingutplatten RückwandBadezimmer: Sanitärapparate in Keramik, schwellenlose Duschen, eigener hochwertiger Waschturm in jeder WohnungFenster: Raumhohe Fenster mit 3-fach WärmeschutzglasVerdunkelung: Markisen, Vorhangschienen vor allen FensternSonnenschutz: Balkonvorhänge, KnickarmmarkisenElektroanlagen: Gegensprechanlage, Glasfaseranschluss, Photovoltaik-Anlage auf dem DachHeizungsanlagen: Bodenheizung, Erdsonden, WärmepumpeLüftungsanlagen: Wohnungslüftung, Frischluftzufuhr über AussenluftdurchlassLiftanlagen: Rollstuhlgängige PersonenaufzügeKeller: Beleuchtete Kellerabteile mit SteckdosenWaschküche/Trocknungsraum: Waschmaschine/Trockner-Kombi in jeder Wohnung, Trocknungsraum im UGParking: 23 Einstellhallenplätze mit möglicher Ladestation für E-Mobilität, 2 Motorradabstellplätze, 2 Besucherparkplätze in der Einstellhalle und 43 Veloabstellplätze im Aussenbereich (davon 21 überdacht)Aussenfläche: Balkon- und Terrassenböden aus hochwertigen Materialien   In unmittelbarer Nähe finden Sie alles, was Sie für den täglichen Bedarf benötigen, vom Wollishoferplatz mit seinen Einkaufsmöglichkeiten bis hin zu Schulen und dem Naherholungsgebiet Entlisbergwald. Durch die gute Anbindung an den öffentlichen Nahverkehr sowie die schnelle Erreichbarkeit der Autobahn A3 ist diese Wohnlage nicht nur ideal für Familien, sondern auch für Berufspendler, die eine ausgewogene Balance zwischen Stadtnähe und Natur schätzen. Wollishofen bietet eine hohe Lebensqualität und eine Vielzahl von Freizeitmöglichkeiten, darunter der nahegelegene Zürichsee und die umliegenden Parks. Geniessen Sie die Vorzüge dieser erstklassigen Wohnungen und die ausgezeichnete Lebensqualität in Zürich-Wollishofen. Interessiert?Mehr Informationen finden Sie auf unserer Projektwebsite mit Wohnungsgrundrissen und der Möglichkeit sich direkt online zu bewerben:  www.widmerstrasse85.ch;https://www.immoscout24.ch/mieten/4001138054;2024-05-25;01.09.2024;Wohnung;4.5;;105 m2;;;;;2024;1;;;;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False
"""Erstvermietung - Exklusives Wohnen in Zürich-Wollishofen!""";Widmerstrasse 87, 8038 Zürich;2290.0;2.5;49.0;Willkommen zu einem exklusiven Angebot in Zürich-Wollishofen! Diese 31 hochwertigen Neubau-Wohnungen befinden sich in einer ruhigen und begehrten Lage, die für ihr familiäres und entspanntes Ambiente bekannt ist.Es gibt 2.5-Zimmerwohnungen bis 4.5-Zimmerwohnungen, welche den folgenden Ausbaustandard bieten:Bodenbeläge: Geschmackvoller Stabparkett (Eiche) in allen Räumen, warme, beige Feinsteinzeugplatten in NasszellenKüche: Hochwertige Geräte Marke Electrolux Profiline (Combi-Steamer und Induktionskochfeld), Kunstharzfronten Indigoblau und Edelweiss, Steingutplatten RückwandBadezimmer: Sanitärapparate in Keramik, schwellenlose Duschen, eigener hochwertiger Waschturm in jeder WohnungFenster: Raumhohe Fenster mit 3-fach WärmeschutzglasVerdunkelung: Markisen, Vorhangschienen vor allen FensternSonnenschutz: Balkonvorhänge, KnickarmmarkisenElektroanlagen: Gegensprechanlage, Glasfaseranschluss, Photovoltaik-Anlage auf dem DachHeizungsanlagen: Bodenheizung, Erdsonden, WärmepumpeLüftungsanlagen: Wohnungslüftung, Frischluftzufuhr über AussenluftdurchlassLiftanlagen: Rollstuhlgängige PersonenaufzügeKeller: Beleuchtete Kellerabteile mit SteckdosenWaschküche/Trocknungsraum: Waschmaschine/Trockner-Kombi in jeder Wohnung, Trocknungsraum im UGParking: 23 Einstellhallenplätze mit möglicher Ladestation für E-Mobilität, 2 Motorradabstellplätze, 2 Besucherparkplätze in der Einstellhalle und 43 Veloabstellplätze im Aussenbereich (davon 21 überdacht)Aussenfläche: Balkon- und Terrassenböden aus hochwertigen Materialien In unmittelbarer Nähe finden Sie alles, was Sie für den täglichen Bedarf benötigen, vom Wollishoferplatz mit seinen Einkaufsmöglichkeiten bis hin zu Schulen und dem Naherholungsgebiet Entlisbergwald. Durch die gute Anbindung an den öffentlichen Nahverkehr sowie die schnelle Erreichbarkeit der Autobahn A3 ist diese Wohnlage nicht nur ideal für Familien, sondern auch für Berufspendler, die eine ausgewogene Balance zwischen Stadtnähe und Natur schätzen. Wollishofen bietet eine hohe Lebensqualität und eine Vielzahl von Freizeitmöglichkeiten, darunter der nahegelegene Zürichsee und die umliegenden Parks. Geniessen Sie die Vorzüge dieser erstklassigen Wohnungen und die ausgezeichnete Lebensqualität in Zürich-Wollishofen. Interessiert? Mehr Informationen finden Sie auf unserer Homepage:  www.widmerstrasse85.ch;https://www.immoscout24.ch/mieten/4001138051;2024-05-25;01.09.2024;Wohnung;2.5;;49 m2;;;;;2024;1;;;;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Sanierte 3 Zi.-Wohnung zentral gelegen""";Zweierstrasse 123, 8003 Zürich;3200.0;3;;Per sofort oder nach Vereinbarung vermieten wir diese sanierte 3 Zi.-Wohnung an zentraler Lage.Neue, moderne Küche.Renoviertes, schönes Bad.ganze Wohnung frisch gestrichen.Zwei BalkoneÖV und Einkaufsmöglichkeiten in unmittelbarer Nähe.Bahnhof Wiedikon 5 Gehminuten enfernt.Melden Sie sich bei uns, um einen Besichtigungstermin zu vereinbaren.;https://www.immoscout24.ch/mieten/4001137081;2024-05-25;Sofort;Wohnung;3;;;;;;;;4;2024;;;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Tolle Wohnung in Höngg""";Heizenholz 58, 8049 Zürich;2165.0;2.5;;Wir vermieten per sofort oder nach Vereinbarung diese grosse 2.5-Zimmerwohnung an ruhiger Lage in Zürich-Höngg. Die Wohnung überzeugt durch folgende Eigenschaften:Küche mit grosszügigem Stauraum und kleinem Balkon Helles Badezimmer mit Badewanne und FensterZimmer mit Parkettboden grossen FensternWaschküche zur MitbenützungDie Liegenschaft befindet sich in der Nähe des Hönggerbergs und des Naherholungsgebietes. Die öffentlichen Verkehrsmittel sowie Einkaufsmöglichkeiten sind In wenigen Gehminuten erreichbar.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktanfrage.;https://www.immoscout24.ch/mieten/4001137069;2024-05-25;Sofort;Wohnung;2.5;;;;;;;1955;EG;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
"""1 Zimmer-Dachwohnung am Stadtrand""";Winterthurerstrasse 81, 8006 Zürich;2160.0;1;43.0;IHR NEUES ZUHAUSE AM STADTRAND!Ab 01. Juli 2024 schöne 1,5 Zimmer-Dachwohnung zu vermieten.Eckdaten: 1.5 Zimmer Dachwohnung, 43 m2, renoviert 2020, Miete nettoFr. 1‘960.00 zuzüglich Fr. 200.-- NebenkostenMerkmale:Helle und stimmige Dachwohnung am Stadtrand, Lift, AbstellraumBeschreibung:Die am Stadtrand gelegene Dachwohnung überzeugt durch viel Sonnenlicht mit Blick über die Stadt. Der Grundriss ist gut durchdacht und perfekt geeignet für Singles.Ausstattung:Freundliche, moderne Wohnküche mit energieeffizienten Geräten, Induktion-Kochherd mit Touchbedienung, grosser Einbaukühlschrank mit Gefrierteil, Dampfabzug.Moderne einheitliche Keramikböden in Küche und Bad. Zimmer mit schönem Parkett.Bad mit Dusche und Fenster, Handtuchradiator. LED-Einbauleuchten im Korridor. Gegensprechanlage mit Türöffner.Einkaufsmöglichkeiten in der Nähe, sowie Erholung, Sport und Freizeit. (Irchelpark, Zürichberg). Die Haltestelle Letzistrasse befindet sich in der Nähe der Haustüre. Die Tramlinie 10 fährt Sie direkt zum Flughafen. Den Hauptbahnhof erreichen Sie in ca. 10 Minuten. Der Milchbuck ist mit dem Auto schnell erreichbar. (Autobahnanschluss/Flughafen)Besichtigungstermin nach Vereinbarung.;https://www.immoscout24.ch/mieten/4001136568;2024-05-25;Sofort;Wohnung;1;;43 m2;;;;;;4;2020;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Sonnige Wohnung mitten im Einkaufszentrum Oberdorf""";Centralweg 1, 8910 Affoltern am Albis;2490.0;3.5;;Wir vermieten ab dem 16.06.2024 oder nach Vereinbarung eine moderne geräumige Wohnung.Wohn-/Esszimmer mit ParkettbodenAlle Schlafräume mit Parkettboden Küche Plattenboden, helle weisse Küchenkombination, Glaskeramikkochfeld, Dampfabzug, grosser Kühlschrank, separates Tiefkühlfach mit 3 SchubladenBadezimmer (Tageslicht) mit Plattenboden, Doppellavabo und grosser Spiegelschranksehr grosser SitzplatzKellerabteil vorhandenEin Einstellplatz kann zu CHF 140.00 pro Monat dazu gemietet werden.Die Besichtigung findet wie folgt, ohne Voranmeldung statt:Dienstag, 21.05.2024 um 16.00 Uhr Bitte klingeln Sie bei Sakashita.Haben wir Ihr Interesse geweckt? Wir freuen uns, auf Ihre Kontaktaufnahme.*Bei den publizierten Bildern handels es sich um eine typenähnliche Wohnung. Abweichungen zum effektiven Angebot sind deshalb möglich*;https://www.immoscout24.ch/mieten/4001134675;2024-05-25;Nach Vereinbarung;Wohnung;3.5;;;111 m2;;;;1996;1;;;1;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False
"""Wohnen im Herzen von Dietikon""";Heimstrasse 6, 8953 Dietikon;2140.0;2.5;;Wir vermieten per 01.10.2024 eine moderne Wohnung an der Heimstrasse 6 in Dietikon.Die Wohnung punktet durch folgende Vorteile:- Hochwertiger Parkettboden im Wohn- und Schlafbereich- Küche mit modernster Geräteausstattung- Waschmaschine und Trockner im Abstellraum- Sonnenverwöhnte LoggiaEin Einstellplatz kann für CHF 160.00 pro Monat dazu gemietet werdenWollen Sie diejenigen sein, die diese Wohnung in ein wahres Zuhause verwandeln? Dann freuen wir uns über Ihren Anruf!Bitte beachten Sie, dass es sich um Beispielbilder handelt, die den Ausbaustandart darstellen!;https://www.immoscout24.ch/mieten/4001134293;2024-05-25;01.10.2024;Wohnung;2.5;;;69 m2;;;;;5;;;;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""""Großzügige Wohnung in Zürich-Witikon""""";Wehrenbachhalde 39, 8053 Zürich;4506.0;6;153.0;Ihre Wohlfühloase liegt uns am Herzen!Diese Wohnung in Zürich-Witikon ist an ruhiger Lage gelegen. Trotz hektischer Stadtnähe, findet man in dieser Wohnung ein gemütliches Zuhause mit folgenden Vorzügen:Schulhaus in der NäheEin wunderschöner BalkonWaschturm1 Kamin im WohnzimmerHaben wir Ihr Interesse geweckt? Auf Ihre Kontaktaufnahme freuen wir uns.Bei den Fotos handelt es sich um Referenzbilder und können daher von der ausgeschriebenen Wohnung abweichen. Ebenfalls kann es sein, dass die Grundrisse nicht maßstabgetreu sind.;https://www.immoscout24.ch/mieten/4001134177;2024-05-25;01.08.2024;Wohnung;6;;153 m2;;;;;;1;;;;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Gemütliche 2.5-Zimmerwohnung mit Balkon - nahe des Flusses ""Reppisch""""";Windeggstrasse 11, 8953 Dietikon;1590.0;2.5;;Wir vermieten per sofort oder nach Vereinbarung diese gemütliche 2.5- Zimmerwohnung an der Windeggstrasse 11 in Dietikon.Die Wohnung bietet Ihnen folgende Highlights:- Eingangsbereich mit Möglichkeit für Garderobe- Helles Wohnzimmer mit Laminatboden- Schlafzimmer mit Parkettboden- Grosszügige und schöne Küche mit viel Stauraum- Badezimmer mit Badewanne und Fenster- Gemütlicher Balkon- Eigenes Kellerabteil- Waschmaschine-/Tumbler zur Mitbenutzung im UntergeschossDIETIKON ZHDietikon als Bezirkshauptort des Limmattals bietet ein reichhaltiges Einkaufs-, Freizeit- und Kulturangebot. Kindergärten sowie Schulen für alle Altersklassen befinden sich im Ort. Zudem ist Dietikon sehr gut an den öffentlichen Verkehr angeschlossen. Mit der S-Bahn erreichen Sie den Hauptbahnhof innert wenigen Minuten.Möchten Sie Ihr neues Zuhause kennenlernen? Dann kontaktieren Sie uns für einen unverbindlichen Besichtigungstermin.Bitte beachten Sie, dass es sich bei den inserierten Bildern um Referenzbilder handelt. Der Zustand kann leicht von diesen Bildern abweichen.;https://www.immoscout24.ch/mieten/4001133258;2024-05-25;Nach Vereinbarung;Wohnung;2.5;;;;;;;;EG;;;;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Mietkautionsfrei Wohnen in ruhiger Lage im Mattenbach-Quartier""";Hulfteggstrasse 18, 8400 Winterthur;1440.0;2;46.0;Per 01.08.2024 vermieten wir diese schöne Wohnung in ruhiger Lage im Mattenbach-Quartier- Wohnbereich Parkett- Zimmer Linoleum- geschlossene Küche- schönes Bad- Hochparterre mit Lift- Balkon- Kellerabteil- nähe Stadtzentrum und  Erholungsgebiet- Bushaltestelle in der NäheDie Bilder zeigen eine typähnline Wohnung.;https://www.immoscout24.ch/mieten/4001133153;2024-05-25;01.08.2024;Wohnung;2;;46 m2;;;;;1964;EG;1990;;;False;True;False;True;False;True;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Attraktive 2.5-Zimmerwohnung zu vermieten""";Meierwiesenstrasse 16, 8064 Zürich;2000.0;2.5;56.0;Per sofort/nach Vereinbarung vermieten wir eine helle 2.5-Zimmerwohnung direkt an der Limmat, besticht mit ihrer praktischen Raumaufteilung und ihrer guten Verkehrsanbindung. Bus- und Tramstationen sind praktisch vor dem Hause vorzutreffen. Zudem ist das Haus von viel Grünfläche umgeben.An Top-Lage wird jeder Wunsch erfüllt und Einkaufsmöglichkeiten sowie Restaurants (Take-Away) befinden sich in Gehdistanz.Weitere Details zur Wohnung:- Parkettböden- Plattenboden in Bad und Küche- Wände neu gestrichen 05/2024- Balkon- Werdinsel in der Nähe- Sportanlagen und Parks vor der Haustüre- Bahnhof Altstetten in 10 Minuten zu Fuss erreichbarBesichtigungen finden auf Anfrage statt.;https://www.immoscout24.ch/mieten/4001129448;2024-05-25;Nach Vereinbarung;Wohnung;2.5;;56 m2;;;;;;EG;;;;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
