Address;Price;Rooms;SquareMeters;Date;Etage;Wohnfläche;Baujahr;Raumhöhe;Anzahl Wohnungen;Letztes Renovationsjahr;Nutzfläche;Grundstückfläche;Kubatur;Anzahl Toiletten;Hallenhöhe;Mindestnutzfläche;Gasanschluss;Waschmaschine;Kabel-TV;Haustiere erlaubt;Gedeckt;Mit Gartenhaus;Parkplatz;Minergie Bauweise;Tumbler;Keller;Estrich;Rollstuhlgängig;Balkon / Terrasse;Spielplatz;Altbau;Stromanschluss;Neubau;Cheminée;Minergie zertifiziert;Rauchen erlaubt;Lift;Steamer;Garage;Ruhige Lage;Hochparterre;Aussicht;Reduit;No features found;Abwasseranschluss;Swimmingpool;Eckhaus;Kinderfreundlich;Wasseranschluss;Geschirrspüler;In Wohngemeinschaft;Objekttyp_Attikawohnung;Objekttyp_Bauernhaus;Objekttyp_Dachwohnung;Objekttyp_Doppeleinfamilienhaus;Objekttyp_Einfamilienhaus;Objekttyp_Einzelzimmer;Objekttyp_Hobbyraum;Objekttyp_Kellerabteil;Objekttyp_Loft;Objekttyp_Maisonette / Duplex;Objekttyp_Mehrfamilienhaus;Objekttyp_Reihenfamilienhaus;Objekttyp_Schloss;Objekttyp_Studio;Objekttyp_Terrassenhaus;Objekttyp_Terrassenwohnung;Objekttyp_Villa;Objekttyp_Wohnung;Coordinates;Latitude;Longitude
Malzstrasse 17, 8400 Winterthur;2650.0;4.0;70.0;2024-04-02;1.0;70.0;;;0;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.50888442993164, 8.726129531860352);47.50888442993164;8.726129531860352
Lindenstrasse 4a, 8606 Nänikon;3380.0;3.5;117.0;2024-04-02;2.0;117.0;2023.0;;0;;;;;0;;;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;(47.36932373046875, 8.695298194885254);47.36932373046875;8.695298194885254
Kaiserstuhlstrasse 79, 8154 Oberglatt ZH;2990.0;1.0;70.0;2024-04-02;;70.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;(47.48020935058594, 8.504448890686035);47.48020935058594;8.504448890686035
Kaiserstuhlstrasse 79, 8154 Oberglatt ZH;1690.0;1.0;;2024-04-02;;;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;(47.48020935058594, 8.504448890686035);47.48020935058594;8.504448890686035
Schmittenbach 5, 8636 Wald;2290.0;6.5;141.0;2024-04-02;2.0;141.0;;;0;;;;;1;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;(47.27779769897461, 8.915706634521484);47.27779769897461;8.915706634521484
Albertstrasse 7, 8005 Zürich;2481.0;;22.0;2024-04-02;;22.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;(47.38615798950195, 8.526005744934082);47.38615798950195;8.526005744934082
Bellariastrasse 36, 8002 Zurich;5273.0;;66.0;2024-04-02;;66.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.352561950683594, 8.530229568481445);47.352561950683594;8.530229568481445
Hardstrasse 236/238, 8005 Zurich;4235.0;3.0;80.0;2024-04-02;;80.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Hardstrasse 236/238, 8005 Zurich;3208.0;;80.0;2024-04-02;;80.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Cramerstrasse 8-12, 8004 Zurich;4754.0;2.0;54.0;2024-04-02;;54.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Waffenplatzstrasse 72, 8002 Zurich;3519.0;;50.0;2024-04-02;;50.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.35688018798828, 8.526817321777344);47.35688018798828;8.526817321777344
Rebhaldenstrasse 71, 8625 Gossau ZH;800.0;1.0;;2024-04-02;1.0;;;;0;;21.0;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;(47.30525588989258, 8.767916679382324);47.30525588989258;8.767916679382324
Härdlenstrasse 90, 8302 Kloten;100.0;;10.0;2024-04-02;-1.0;10.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;(47.45576858520508, 8.590922355651855);47.45576858520508;8.590922355651855
Minervastr. 27, 8032 Zürich;1980.0;2.0;47.0;2024-04-02;5.0;47.0;;;0;;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.367820739746094, 8.55445671081543);47.367820739746094;8.55445671081543
Hohlstrasse, 8048 Zürich;3500.0;2.5;78.0;2024-04-02;10.0;78.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.38590621948242, 8.506540298461914);47.38590621948242;8.506540298461914
Bützackerstrasse, 8304 Wallisellen;2020.0;2.0;75.0;2024-04-02;1.0;75.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.42261505126953, 8.60237979888916);47.42261505126953;8.60237979888916
Brandrietstrasse, 8307 Illnau-Effretikon;2474.0;3.0;87.0;2024-04-02;3.0;87.0;;;0;;;;;0;;;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.426124572753906, 8.689504623413086);47.426124572753906;8.689504623413086
No address found;;;;2024-04-02;1.0;69.0;;;0;2023.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Wülflingerstrasse 38, 8400 Winterthur;1990.0;3.5;69.0;2024-04-02;2.0;130.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.505592346191406, 8.717123985290527);47.505592346191406;8.717123985290527
8942 Oberrieden;3418.0;5.5;130.0;2024-04-02;3.0;;1973.0;;0;;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.273353576660156, 8.564094543457031);47.273353576660156;8.564094543457031
Bahnhofstrasse 5, 8953 Dietikon;1190.0;1.5;;2024-04-02;2.0;108.0;2015.0;2.52;0;;131.0;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.404197692871094, 8.404473304748535);47.404197692871094;8.404473304748535
Palmstrasse 31, 8400 Winterthur;3500.0;3.5;108.0;2024-04-02;0.0;71.0;2023.0;2.54;0;;;;;0;;;False;True;False;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.50114822387695, 8.737360954284668);47.50114822387695;8.737360954284668
Rosengartenstrasse 55, 8037 Zürich;3965.0;3.5;71.0;2024-04-02;1.0;;;;0;2024.0;;;;0;;;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.3958854675293, 8.529154777526855);47.3958854675293;8.529154777526855
Speerstrasse 21, 8634 Hombrechtikon;2201.0;4.5;;2024-04-02;3.0;67.0;;;0;;;;;0;;;False;True;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.24707794189453, 8.773938179016113);47.24707794189453;8.773938179016113
Obstgartenstrasse 34, 8302 Kloten;1780.0;3.0;67.0;2024-04-02;1.0;;;;1;;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.452423095703125, 8.579015731811523);47.452423095703125;8.579015731811523
Militärstrasse 117, 8004 Zürich;1404.0;1.0;;2024-04-02;0.0;105.0;1910.0;;0;2021.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.37940216064453, 8.52794361114502);47.37940216064453;8.52794361114502
Adetswilerstrasse 38a, 8345 Adetswil;2382.0;3.5;105.0;2024-04-02;2.0;70.0;;;0;2024.0;;;;0;;;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.33958435058594, 8.840958595275879);47.33958435058594;8.840958595275879
Pfannenstielstrasse 49, 8706 Meilen;2450.0;3.0;70.0;2024-04-02;3.0;33.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.27007293701172, 8.650163650512695);47.27007293701172;8.650163650512695
Bremgartnerstrasse 28, 8003 Zürich;2210.0;2.0;33.0;2024-04-02;1.0;46.0;2021.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.37162780761719, 8.519131660461426);47.37162780761719;8.519131660461426
Rätschengässli 36, 8302 Kloten;2345.0;2.5;46.0;2024-04-02;4.0;105.0;2021.0;;0;;;;;0;;;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.453094482421875, 8.586957931518555);47.453094482421875;8.586957931518555
Rätschengässli 36, 8302 Kloten;4190.0;3.5;105.0;2024-04-02;0.0;29.0;;;0;;30.0;;;0;;;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.453094482421875, 8.586957931518555);47.453094482421875;8.586957931518555
